ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa04145,Phagocytosis,225,0.48800219650089816,2.382599485875237,1.1821793632492111e-15,3.80446813263837e-14,2.0476025334747105e-14,3273,"tags=45%, list=20%, signal=37%",FCGR2B/MRC2/TCIRG1/RAB27A/CLEC7A/FCGR2A/MARCO/TLR2/CD14/CTSB/ITGB2/HLA-E/ITGA5/LAMP2/ITGAM/FCGR3A/CTSL/MSR1/CD63/C3/NCF2/ITGB5/CTSS/NCF4/RAC2/LTF/VAMP3/HLA-DMA/HLA-A/ANPEP/CR1/THBS1/MAP1LC3C/CYBA/CTSD/LYZ/HLA-DPB1/FCAR/HLA-C/DYNLT3/RILP/CORO1A/HVCN1/NCF1/CYBB/TLR1/HLA-DRB1/HLA-B/HLA-DMB/PIK3CD/HLA-DQB1/MRC1/HLA-DOA/FCGR1A/HLA-DRA/TIMD4/TLR6/SYK/ITGA2/TUBA1C/COLEC11/HLA-F/LAMP1/COLEC12/LCN2/TAP1/ATP6V0E1/HLA-DQA1/HLA-DPA1/TUBA4A/ITGB1/TAP2/TUBB6/COMP/M6PR/SEC61G/ITGAV/CALR/ACTB/THBS3/FCN1/PLA2R1/DYNLRB2/ATG4A/THBS4/VAMP7/CANX/HLA-G/CD209/FCN3/SNAP23/OLR1/TLR4/FCGR3B/SEC61A1/ELANE/SEC22B/ATP6V1B2/HLA-DRB5/HLA-DQB2/ITGB3/ATP6AP1
hsa05140,Leishmaniasis,70,0.6869660097872872,2.842614302500805,2.1163107292719533e-15,6.243116651352262e-14,3.36010738594933e-14,3194,"tags=69%, list=20%, signal=55%",FCGR2A/TLR2/ITGB2/PTPN6/TGFB3/ITGAM/FCGR3A/C3/NCF2/IL10/NCF4/NFKB1/HLA-DMA/PTGS2/CR1/NOS2/CYBA/HLA-DPB1/NCF1/NFKBIA/CYBB/HLA-DRB1/MAPK13/IL1A/HLA-DMB/IRAK1/HLA-DQB1/IFNGR2/HLA-DOA/FCGR1A/HLA-DRA/IL1B/TGFB1/JUN/HLA-DQA1/MYD88/HLA-DPA1/ITGB1/IRAK4/IFNGR1/ITGA4/FOS/TGFB2/TLR4/FCGR3B/ELK1/HLA-DRB5/HLA-DQB2
hsa04668,TNF signaling pathway,113,0.5964656626367433,2.6713356091964235,3.95444679086974e-15,1.0768262799752983e-13,5.795585984999377e-14,2005,"tags=46%, list=12%, signal=41%",TNFRSF1A/FAS/CASP8/CSF1/MMP14/IL15/CCL2/BIRC3/CXCL5/CXCL3/RHBDF2/IRF1/LIF/TNFAIP3/TNFRSF1B/MLKL/CCL20/ICAM1/MAP3K8/RIPK1/CEBPB/SOCS3/BCL3/TRADD/CXCL1/NOD2/NFKB1/CCL5/PTGS2/CXCL6/JUNB/IL18R1/CFLAR/CASP7/CASP10/MAP2K3/CXCL2/NFKBIA/MAPK13/IL6/RIPK3/TRAF1/PIK3CD/RPS6KA4/IL1B/VCAM1/JUN/CXCL10/MAP3K14/VEGFC/TRAF5/IKBKB
hsa05323,Rheumatoid arthritis,83,0.6401747268312286,2.725154785608733,9.946331745031666e-15,2.515001026958007e-13,1.3535985307148358e-13,3376,"tags=65%, list=21%, signal=52%",TCIRG1/CSF1/IL15/CCL2/CXCL5/CXCL3/TLR2/TNFSF13/ITGB2/CCL20/ICAM1/TGFB3/CD86/CTSL/CXCL1/TNFRSF11A/CCL5/ANGPT1/HLA-DMA/CXCL6/HLA-DPB1/IL18/CXCL2/HLA-DRB1/IL6/TNFSF13B/IL1A/HLA-DMB/HLA-DQB1/HLA-DOA/HLA-DRA/CXCL8/IL1B/TGFB1/JUN/CTLA4/ATP6V0E1/HLA-DQA1/HLA-DPA1/CXCL12/IL11/ACP5/ITGAL/FOS/TGFB2/IL23A/TLR4/CD28/ATP6V1B2/HLA-DRB5/MMP3/HLA-DQB2/ATP6AP1/LTB
hsa05133,Pertussis,69,0.6785460087288703,2.8117762669039315,1.1833796047563027e-14,2.7927758672248745e-13,1.5030997084974793e-13,2896,"tags=62%, list=18%, signal=51%",C1R/CASP1/C1S/CXCL5/IRF1/SERPING1/CD14/ITGB2/ITGA5/ITGAM/C3/IL10/LY96/PYCARD/C2/NFKB1/C1QA/CXCL6/NOS2/C1QC/IRF3/CASP7/NLRP3/C1QB/TICAM1/MAPK13/IL6/IL1A/IRAK1/CXCL8/IL1B/C4BPA/CALML6/JUN/MYD88/ITGB1/IRAK4/GNAI2/IRF8/FOS/CASP3/IL23A/TLR4
hsa05171,Coronavirus disease,198,0.4883270037298161,2.3491248281607104,1.2028370764436286e-13,2.661277031631528e-12,1.4323257291861631e-12,2231,"tags=27%, list=14%, signal=24%",TNFRSF1A/C1R/CASP1/C1S/CSF3/CCL2/C5AR1/FCGR2A/TLR2/IKBKE/C3/F13A1/C3AR1/C2/NFKB1/STING1/C1QA/TLR8/C1QC/IRF3/PLCG2/NLRP3/C1QB/NRP1/C7/NFKBIA/CYBB/MAPK13/IL6/CFD/PIK3CD/IRAK1/CXCL8/IL1B/SYK/IL6R/TLR3/TLR7/JUN/CXCL10/HBEGF/STAT3/C6/OAS1/OAS2/MX2/CFB/MYD88/IKBKB/IRAK4/AGTR1/IFIH1/STAT2/OAS3
hsa05164,Influenza A,141,0.5361011719165514,2.4782202822737,1.5100182498629152e-13,3.035767263082433e-12,1.6338800910434743e-12,3460,"tags=50%, list=21%, signal=40%",TNFRSF1A/FAS/CASP8/CASP1/CCL2/ICAM1/IKBKE/SOCS3/TRADD/PYCARD/PML/NFKB1/CCL5/HLA-DMA/TNFSF10/IRF3/NLRP3/HLA-DPB1/IL18/TICAM1/CALCOCO2/NFKBIA/HLA-DRB1/IL6/IL1A/HLA-DMB/PIK3CD/NLRX1/HLA-DQB1/IFNGR2/TNFRSF10A/HLA-DOA/HLA-DRA/CXCL8/IL1B/TLR3/TLR7/CXCL10/TNFRSF10B/DNAJB1/OAS1/OAS2/MX2/HLA-DQA1/MYD88/HLA-DPA1/IKBKB/IRAK4/CIITA/IFIH1/DNAJC3/IFNGR1/STAT2/ACTB/OAS3/MAP2K1/MX1/NXF3/IRF7/VDAC1/CASP3/RNASEL/TLR4/RSAD2/TRIM25/HLA-DRB5/HLA-DQB2/BAK1/TYK2/BAX/IFNAR1
hsa04142,Lysosome biogenesis,237,0.46463343319098366,2.287794512779256,1.5436104727537794e-13,3.035767263082433e-12,1.6338800910434743e-12,4740,"tags=51%, list=29%, signal=37%",TCIRG1/CTSZ/OSBPL3/HEXB/CTSA/SLC11A1/FUCA2/NPC2/CTSB/DNASE2/MAN2B1/CD164/NAGA/CTBS/LAMP2/CTSL/CD63/CTSS/LAPTM5/SLC15A3/GAA/TFE3/ACP2/GBA1/TLR8/CTSC/CTSD/TPCN1/HGSNAT/FUCA1/GNS/TPP1/GUSB/GM2A/SGSH/LAPTM4A/VAMP8/GLB1/MANBA/SUMF1/CTSO/NAGPA/PLA2G15/SMPD1/LITAF/TLR3/HEXA/TLR7/LAMP1/PSAP/AP1S3/GALNS/ATP6V0E1/GNPTG/CTNS/LAMP3/NEU1/OSTM1/AGA/M6PR/ARSA/AP1B1/NAGLU/CTSH/ASAH1/CTSW/RRAGC/ACP5/VAMP7/LGMN/SLC29A1/GALC/SLC15A4/MCOLN3/IDS/AP4M1/AP1S2/MFSD8/ABCB9/ATP6V1B2/AP5S1/ATP6AP1/PLEKHM1/SORT1/GLA/LAMTOR2/ARL8B/AP5Z1/AP3B1/BLOC1S2/AP2M1/AP3S1/SLC17A5/PPT1/CTSK/ARSG/NPC1/AP2S1/AP2A2/ABCA5/CLN6/CTSF/ARSB/CLCN7/MCOLN1/BORCS7/OSBPL6/SLC29A3/RAB7A/ATP6V1D/LAMTOR1/VPS18/MITF/LAMTOR3/BORCS8/LAMTOR5/ATP6V1E1/MCOLN2/ATP6V0D2/ATP6V1C1/LIPA
hsa05321,Inflammatory bowel disease,54,0.7027439163778793,2.77236749126579,2.453815328857924e-13,4.571845402187922e-12,2.4606126012370323e-12,3259,"tags=76%, list=20%, signal=61%",TLR2/IL4R/STAT6/TGFB3/GATA3/IL10/MAF/NOD2/NFKB1/HLA-DMA/IL18R1/TLR5/HLA-DPB1/IL18/HLA-DRB1/IL6/IL1A/HLA-DMB/HLA-DQB1/IFNGR2/HLA-DOA/HLA-DRA/IL1B/IL12RB1/IL21R/TGFB1/JUN/STAT3/HLA-DQA1/STAT4/HLA-DPA1/IFNGR1/IL18RAP/IL2RG/SMAD3/TGFB2/IL23A/TLR4/HLA-DRB5/HLA-DQB2/FOXP3
hsa05145,Toxoplasmosis,106,0.5695672628125205,2.5152373151406304,8.911663873590597e-13,1.568428913635332e-11,8.441440183407526e-12,3194,"tags=52%, list=20%, signal=42%",TNFRSF1A/CASP8/LAMB3/ALOX5/BIRC3/TLR2/CCR5/SOCS1/TGFB3/LAMB2/IL10/LY96/NFKB1/HLA-DMA/IL10RA/NOS2/PIK3R5/HLA-DPB1/LAMA2/MAP2K3/NFKBIA/HLA-DRB1/MAPK13/CD40/HLA-DMB/IRAK1/HLA-DQB1/IFNGR2/PIK3CG/HLA-DOA/HLA-DRA/TGFB1/STAT3/PIK3R6/LAMB1/HLA-DQA1/MYD88/HLA-DPA1/ITGB1/IKBKB/IRAK4/CIITA/BCL2L1/IFNGR1/LAMA5/GNAI2/LAMA3/LAMC1/HSPA1A/CASP3/TGFB2/TLR4/ITGA6/HLA-DRB5/HLA-DQB2
hsa05169,Epstein-Barr virus infection,182,0.4915934968191704,2.3341217232618603,9.304239318175697e-13,1.568428913635332e-11,8.441440183407526e-12,2231,"tags=38%, list=14%, signal=34%",FAS/CASP8/RELB/CD44/TAPBP/TAPBPL/TNFAIP3/TLR2/LYN/HLA-E/ICAM1/VIM/IKBKE/RIPK1/GADD45B/NFKB2/TRADD/JAK3/CDKN1A/NFKB1/HLA-DMA/HLA-A/CD58/PDIA3/GADD45A/IRF3/PLCG2/HLA-DPB1/HLA-C/MAP2K3/NFKBIA/HLA-DRB1/MAPK13/IL6/HLA-B/BTK/CD40/HLA-DMB/PIK3CD/HES1/IRAK1/HLA-DQB1/B2M/HLA-DOA/CD3E/HLA-DRA/CD3G/SYK/RUNX3/DDB2/JUN/CXCL10/HLA-F/STAT3/CD3D/MAP3K14/TAP1/OAS1/OAS2/HLA-DQA1/MYD88/HLA-DPA1/TAP2/TRAF5/IKBKB/IRAK4/CALR/STAT2/ENTPD1/OAS3
hsa04630,JAK-STAT signaling pathway,120,0.5430299862702566,2.4469428923750183,2.244023459771316e-12,3.6108377489047536e-11,1.9433887378880776e-11,3506,"tags=52%, list=22%, signal=41%",CLCF1/IL13RA1/IL15/CSF3/STAT5A/EGF/LIF/OSMR/IL4R/STAT6/IL2RA/IL7R/IL15RA/CSF3R/SOCS1/PTPN6/SOCS3/IL10/OSM/JAK3/CDKN1A/IL2RB/TSLP/CSF2RB/IL10RA/CTF1/IL6/PTPN2/PIK3CD/IFNGR2/IL20RA/IL31RA/IL12RB1/IL21R/IL6R/CISH/STAT3/IL22RA1/STAT4/CSF2RA/IL11/BCL2L1/IFNGR1/STAT2/GRB2/IFNLR1/EPOR/PIM1/IL2RG/IL6ST/MCL1/PRLR/IL7/PDGFB/IL23A/IL27RA/PDGFA/TYK2/IFNAR1/MPL/PDGFRB/PIAS3
hsa05417,Lipid and atherosclerosis,186,0.47767478676472386,2.2750202628358895,3.0246252752379565e-12,4.655292814931464e-11,2.5055248275426557e-11,3714,"tags=46%, list=23%, signal=36%",TNFRSF1A/FAS/CASP8/CASP1/CCL2/CXCL3/TLR2/CD14/TANK/LYN/NFATC2/ICAM1/IKBKE/LBP/NFE2L2/NCF2/NCF4/LY96/PYCARD/CXCL1/NFKB1/CCL5/VAV1/CASP6/TNFSF10/PLCB2/CYBA/IRF3/CASP7/NLRP3/IL18/TICAM1/MAP2K3/CXCL2/NCF1/NFKBIA/CYBB/MAPK13/IL6/CD40/PIK3CD/IRAK1/TNFRSF10A/CXCL8/IL1B/VCAM1/TLR6/CALML6/JUN/TNFRSF10B/STAT3/POU2F3/MYD88/CAMK2D/XBP1/IKBKB/IRAK4/PPARG/BCL2L1/VAV3/IRF7/SELE/HSPA1A/FOS/CASP3/HSPA5/RAP1B/OLR1/TLR4/ARHGEF1/ERN1/ERO1A/MMP3/RAP1A/APOB/RHOA/HSP90B1/BAX/LDLR/POU2F2/ABCA1/MMP1/RXRA/CD36/NFATC1
hsa04670,Leukocyte transendothelial migration,99,0.5467836355122736,2.3937760429809627,1.0466767732911107e-10,1.4820943109802127e-9,7.976778777502782e-10,3283,"tags=52%, list=20%, signal=41%",CLDN23/RASSF5/SIPA1/CXCR4/CD99/ITGB2/MSN/PTK2B/ICAM1/F11R/ITGAM/NCF2/NCF4/ACTN1/RAC2/VAV1/RHOH/VASP/MYL12A/CYBA/PLCG2/NCF1/CYBB/MAPK13/CLDN4/MYL9/PIK3CD/CLDN7/PXN/VCAM1/ACTN4/TXK/PECAM1/MYL5/ITGB1/CXCL12/CTNNA1/VCL/ACTB/VAV3/GNAI2/ITGA4/ITGAL/CLDN1/RAP1B/CLDN10/CD99L2/CDH5/ITK/RAP1A/RHOA
hsa04659,Th17 cell differentiation,96,0.553666668265542,2.424070080640537,1.832882754452281e-10,2.495540365677336e-9,1.3431246095379064e-9,3714,"tags=57%, list=23%, signal=44%",STAT5A/TGFBR2/IL4R/STAT6/IL2RA/RUNX1/IL1R1/NFATC2/CD4/GATA3/JAK3/NFKB1/IL2RB/HLA-DMA/HLA-DPB1/NFKBIA/HLA-DRB1/MAPK13/IL6/LCK/HLA-DMB/HLA-DQB1/IFNGR2/HLA-DOA/CD3E/HLA-DRA/IL1B/CD3G/IL12RB1/IL21R/IL6R/TGFB1/JUN/STAT3/CD3D/HLA-DQA1/HLA-DPA1/IKBKB/EBI3/IFNGR1/IL2RG/HIF1A/SMAD3/IL6ST/FOS/IL23A/HLA-DRB5/IL27RA/HLA-DQB2/FOXP3/NFKBIE/TYK2/RXRA/AHR/NFATC1
hsa05130,Pathogenic Escherichia coli infection,180,0.4575966718379944,2.166154283036626,2.0480400880064194e-10,2.589307825550973e-9,1.3935911877036164e-9,3294,"tags=41%, list=20%, signal=33%",CLDN23/TNFRSF1A/FAS/CASP8/CASP4/CASP1/FCGR2A/HCLS1/MYO1F/MYO1G/IL1R1/PTPN6/RIPK1/SEC24D/MYO1C/TRADD/PYCARD/NFKB1/CYTH4/WASF2/TNFSF10/TMBIM6/CASP7/TLR5/NLRP3/IL18/NFKBIA/MAPK13/IL6/NCKAP1L/CLDN4/IRAK1/CLDN7/TNFRSF10A/CXCL8/IL1B/MYH9/WIPF1/MYO1E/TUBA1C/JUN/TNFRSF10B/BAIAP2/MYD88/TUBA4A/ITGB1/WIPF3/TUBB6/ACTR3/IKBKB/IRAK4/LPAR1/ACTB/LPAR5/ARF6/CYFIP1/FOS/ARPC2/ACTR2/CASP3/CLDN1/CLDN10/TLR4/ARHGEF1/NAIP/GNA12/TMED10/MYO5C/WASL/ARPC3/WIPF2/PAK1/RHOA/NCK2
hsa04820,Cytoskeleton in muscle cells,208,0.43686455642643607,2.114439740354616,1.9928761686360077e-10,2.589307825550973e-9,1.3935911877036164e-9,3468,"tags=44%, list=21%, signal=35%",SDC4/COL1A1/FMNL1/COL6A3/COL1A2/ITGA7/CSRP2/MYBPH/COL3A1/ITGA5/VIM/LMNA/SDC2/ITGB5/DCN/COL6A2/THBS1/ITGA3/CSRP1/LAMA2/ATP1A1/AMPD3/COL5A2/COL6A1/ITGA11/MYL9/ITGB4/TPM3/TMEM43/SDC1/TMOD3/MYH9/SNTA1/PDLIM7/ITGA2/COL5A1/FN1/COL5A3/COL6A5/SSPN/FHL3/CAPZA1/MYL5/NID1/FBLN1/ITGB1/COMP/ZYX/COL4A6/TLN1/TPM2/ITGAV/BGN/VCL/FBN1/ACTB/TPM4/THBS3/DSC2/PDLIM4/FHL2/ATP1B2/ITGA4/THBS4/MYBPC1/PDLIM2/AMPD2/COL4A5/MYOM3/PDLIM3/TRIM63/ITGB7/ITGA6/PDLIM1/COL24A1/COL27A1/DAG1/LMOD1/DTNA/ITGA10/NRAP/ITGB3/TPM1/TNNI2/ITGB8/CAPZB/TNNC2/TRIM54/SNTB2/MYL3/COL4A2
hsa05144,Malaria,44,0.6862889348990795,2.6018046791192195,2.162238490866625e-10,2.639422157816501e-9,1.420563219044861e-9,3100,"tags=70%, list=19%, signal=57%",CSF3/CCL2/TLR2/ITGB2/ICAM1/TGFB3/SDC2/IL10/CR1/THBS1/IL18/IL6/CD40/CXCL8/IL1B/VCAM1/SDC1/TGFB1/PECAM1/MYD88/COMP/THBS3/THBS4/ITGAL/SELE/LRP1/GYPC/TGFB2/TLR4/HGF/CD81
hsa05146,Amoebiasis,84,0.5727481830158254,2.445879446207875,4.354581628541768e-10,4.972651279044471e-9,2.676330304808354e-9,2979,"tags=52%, list=18%, signal=43%",COL1A1/LAMB3/GNA15/CXCL3/TLR2/COL1A2/CD14/ITGB2/COL3A1/IL1R1/TGFB3/LAMB2/ITGAM/SERPINB9/IL10/ACTN1/CXCL1/NFKB1/HSPB1/PLCB2/NOS2/SERPINB6/LAMA2/CXCL2/IL6/PIK3CD/CD1D/CXCL8/IL1B/ACTN4/TGFB1/FN1/IL1R2/LAMB1/COL4A6/VCL/LAMA5/LAMA3/LAMC1/COL4A5/CASP3/TGFB2/TLR4/GNA14
hsa04518,Integrin signaling,147,0.48451496077693806,2.2492304465235913,4.2258177196027627e-10,4.972651279044471e-9,2.676330304808354e-9,3578,"tags=54%, list=22%, signal=42%",COL1A1/LAMB3/EGF/COL6A3/COL1A2/ITGA7/LIMS1/ERBB2/ITGB2/FERMT3/PARVG/ITGA5/ICAM1/LAMB2/ITGAM/NPNT/C3/ITGB5/ACTN1/RAC2/TNC/COL6A2/THBS1/ITGA3/LAMA2/PDGFD/DMP1/COL6A1/ITGA11/PARVA/PIK3CD/ITGB4/PXN/SPP1/VCAM1/ACTN4/TGFB1/ITGA2/FN1/COL6A5/FLNA/LAMB1/PARVB/VEGFC/ICAM3/ITGB1/COMP/IBSP/COL4A6/TLN1/ITGAV/VCL/FBN1/ACTB/LAMA5/THBS3/DSPP/LAMA3/ITGA4/LAMC1/THBS4/ITGAL/COL4A5/TNXB/PDGFB/IGF1/ITGB7/HGF/ITGA6/ITGAX/PDGFA/ITGA10/ITGB3/NCK2/ITGB8/VEGFB/COL4A2/PDGFRB/ARHGEF6
hsa04672,Intestinal immune network for IgA production,39,0.7041644081920143,2.608905423819183,4.842880879935011e-10,5.3574369734281065e-9,2.8834257870665697e-9,3382,"tags=79%, list=21%, signal=63%",IL15/LTBR/TNFSF13/CXCR4/IL15RA/CD86/IL10/HLA-DMA/HLA-DPB1/HLA-DRB1/IL6/CD40/TNFSF13B/HLA-DMB/HLA-DQB1/HLA-DOA/HLA-DRA/TGFB1/MAP3K14/HLA-DQA1/HLA-DPA1/CXCL12/ITGA4/CCR10/CD28/ITGB7/ICOSLG/LOC102723996/HLA-DRB5/HLA-DQB2/CCL28
hsa05332,Graft-versus-host disease,30,0.7504104845204886,2.566418582372772,1.7868384756960513e-9,1.916790364837582e-8,1.0316356111674173e-8,3194,"tags=83%, list=20%, signal=67%",FAS/HLA-E/CD86/HLA-DMA/HLA-A/PRF1/HLA-DPB1/HLA-C/HLA-DRB1/IL6/HLA-B/IL1A/HLA-DMB/HLA-DQB1/HLA-DOA/HLA-DRA/IL1B/HLA-F/HLA-DQA1/HLA-DPA1/GZMB/HLA-G/CD28/HLA-DRB5/HLA-DQB2
hsa05330,Allograft rejection,30,0.7465284277516694,2.55314187204577,2.6445056149664934e-9,2.7533970226415845e-8,1.4819056232474778e-8,3194,"tags=80%, list=20%, signal=64%",FAS/HLA-E/CD86/IL10/HLA-DMA/HLA-A/PRF1/HLA-DPB1/HLA-C/HLA-DRB1/HLA-B/CD40/HLA-DMB/HLA-DQB1/HLA-DOA/HLA-DRA/HLA-F/HLA-DQA1/HLA-DPA1/GZMB/HLA-G/CD28/HLA-DRB5/HLA-DQB2
hsa05134,Legionellosis,53,0.6305130797362856,2.4739254905654033,4.318238595672891e-9,4.3675898939091526e-8,2.350680258095619e-8,3035,"tags=55%, list=19%, signal=45%",CASP8/CASP1/CXCL3/TLR2/CD14/ITGB2/ITGAM/NFKB2/C3/PYCARD/CXCL1/NFKB1/CR1/CASP7/TLR5/IL18/CXCL2/NFKBIA/IL6/CXCL8/IL1B/MYD88/NLRC4/HSPA1A/CASP3/SAR1B/TLR4/NAIP/SEC22B
hsa04620,Toll-like receptor signaling pathway,90,0.541633150682967,2.340351016189578,4.538897955363329e-9,4.4632496561072736e-8,2.402165292165973e-8,2515,"tags=44%, list=16%, signal=38%",CASP8/TLR2/CD14/IKBKE/MAP3K8/CD86/LBP/RIPK1/IRF5/LY96/NFKB1/CCL5/TLR8/IRF3/TLR5/TICAM1/MAP2K3/NFKBIA/TLR1/MAPK13/IL6/CD40/PIK3CD/IRAK1/SPP1/CXCL8/IL1B/TLR6/TLR3/TLR7/JUN/CXCL10/CXCL11/MYD88/IKBKB/IRAK4/STAT2/MAP2K1/TOLLIP/IRF7
hsa05200,Pathways in cancer,475,0.3416496594052244,1.793704963915292,5.8518028231221524e-9,5.4514163141716894e-8,2.9340064016208022e-8,3686,"tags=36%, list=23%, signal=29%",FAS/CASP8/IL13RA1/FZD7/LAMB3/IL15/STAT5A/BIRC3/EGF/RASSF5/TGFBR2/IL4R/CXCR4/STAT6/IL2RA/FZD1/ERBB2/IL7R/RUNX1/IL15RA/CSF3R/TGFB3/LAMB2/NFE2L2/GADD45B/MGST2/NFKB2/CSF1R/JAK3/CDKN1A/PML/RAC2/NFKB1/IL2RB/MGST1/CSF2RB/PTGS2/RALB/PLCB2/RASGRP4/PTGER4/NOS2/GADD45A/BDKRB2/ITGA3/CASP7/PLCG2/LPAR6/LAMA2/RALBP1/PLD2/PTGER2/SPI1/NFKBIA/IL6/FGF1/GSTM4/PIM2/TRAF1/PIK3CD/HES1/GLI2/IFNGR2/TPM3/NQO1/EPAS1/CXCL8/IL12RB1/SMO/IL6R/TGFB1/CALML6/ITGA2/DDB2/JUN/FN1/STAT3/HMOX1/GNG11/NTRK1/LEF1/LAMB1/VEGFC/FGFR1/SHH/STAT4/CAMK2D/ITGB1/FGF10/TRAF5/NOTCH3/IKBKB/CXCL12/GSTM5/LPAR1/CSF2RA/COL4A6/CTNNA1/AGTR1/NKX3-1/PPARG/PPARD/ITGAV/BCL2L1/IFNGR1/STAT2/GRB2/ARAF/GNGT2/LAMA5/MAP2K1/GNAI2/ESR2/LPAR5/GNG5/EPOR/LAMA3/PIM1/LAMC1/CEBPA/IL2RG/WNT16/HIF1A/SMAD3/IL6ST/PTCH2/COL4A5/FOS/CASP3/TGFB2/IL7/FLT3/PDGFB/PMAIP1/IL23A/ARHGEF1/GNA12/IGF1/HDAC1/ARNT/HGF/ELK1/ITGA6/KITLG/CUL1/PDGFA/GSTO1/RHOA/HSP90B1/FZD8/FGFR3/FZD5/AGT/BAK1/FGF7/VEGFB/BAX/IFNAR1/COL4A2/SLC2A1/FGF2/PDGFRB/ALK/FZD10/MAX/MMP1/RXRA/GNG12/WNT2/ADCY3/JUP
hsa05205,Proteoglycans in cancer,188,0.43309515966915096,2.073113763768057,7.0893648715593455e-9,6.434961960338483e-8,3.4633604365782507e-8,3801,"tags=41%, list=23%, signal=32%",FAS/SDC4/FZD7/COL1A1/PLAUR/CD44/TLR2/COL1A2/IQGAP1/FZD1/ERBB2/HCLS1/MSN/ITGA5/PTPN6/SDC2/RRAS/CTSL/CD63/LUM/ITGB5/CDKN1A/VAV1/TWIST2/DCN/THBS1/PLCG2/MAPK13/PLAU/PIK3CD/PXN/SMO/SDC1/TGFB1/ITGA2/FN1/HBEGF/SLC9A1/STAT3/FLNA/FGFR1/SHH/CAMK2D/CAV1/ITGB1/ITGAV/GRB2/ACTB/ARAF/VAV3/MAP2K1/WNT16/HIF1A/ITPR3/PPP1CB/GPC1/CASP3/TGFB2/TLR4/ARHGEF1/IGF1/HGF/ELK1/PAK1/ITGB3/RHOA/FZD8/FZD5/HPSE/FGF2/FZD10/TWIST1/WNT2/CAV2/EGFR/MRAS/CTTN
hsa04657,IL-17 signaling pathway,78,0.5592402072294325,2.3509242703404,7.496039647540139e-9,6.506766815490431e-8,3.502006522758752e-8,2844,"tags=47%, list=18%, signal=39%",CASP8/IL17RC/CSF3/CCL2/CXCL5/CXCL3/TNFAIP3/FOSL1/S100A8/CCL20/IKBKE/CEBPB/S100A9/TRADD/CXCL1/NFKB1/PTGS2/CXCL6/CXCL2/NFKBIA/MAPK13/IL6/CCL7/CXCL8/IL1B/JUN/CXCL10/LCN2/IL17RA/TRAF5/IKBKB/FOSB/MMP13/MAPK4/FOS/CASP3/MAPK15
hsa05167,Kaposi sarcoma-associated herpesvirus infection,167,0.44861363865739207,2.1223507543330378,7.536085859748804e-9,6.506766815490431e-8,3.502006522758752e-8,2864,"tags=40%, list=18%, signal=33%",TNFRSF1A/FAS/CASP8/MICA/CLEC2B/CXCL3/LYN/HLA-E/NFATC2/CCR5/ICAM1/IKBKE/CD86/C3/TRADD/CXCL1/CDKN1A/HCK/CCR1/NFKB1/HLA-A/PTGS2/MAP1LC3C/NFATC4/PIK3R5/IRF3/PLCG2/HLA-C/TICAM1/ZFP36/CXCL2/NFKBIA/MAPK13/IL6/HLA-B/UBC/MAPKAPK2/PIK3CD/RCAN1/PIK3CG/CXCL8/SYK/TLR3/CALML6/JUN/CCR4/HLA-F/STAT3/CD200R1/GNG11/PIK3R6/LEF1/IKBKB/IFNGR1/STAT2/GNGT2/MAP2K1/GNG5/IRF7/HIF1A/ITPR3/IL6ST/HLA-G/FOS/MICB/CASP3/PDGFB
hsa05135,Yersinia infection,131,0.47895000683780686,2.1988581458687744,9.594436387729424e-9,8.086739241086229e-8,4.352363373882271e-8,3174,"tags=47%, list=20%, signal=38%",CASP1/CCL2/FCGR2A/NFATC2/ITGA5/PTK2B/CD4/WAS/LCP2/IL10/PYCARD/RAC2/NFKB1/VAV1/WASF2/IRF3/NLRP3/IL18/TICAM1/MAP2K3/NFKBIA/MAPK13/IL6/LCK/PIK3CD/IRAK1/PXN/CXCL8/IL1B/RPS6KA1/WIPF1/JUN/FN1/BAIAP2/MYD88/ITGB1/CD8B/WIPF3/ACTR3/IKBKB/RHOG/IRAK4/FYB1/MEFV/LIMK1/ACTB/VAV3/MAP2K1/NLRC4/ARF6/ITGA4/RPS6KA3/FOS/ARPC2/ACTR2/TLR4/ARHGEF1/WASL/ARPC3/SKAP2/WIPF2
hsa05142,Chagas disease,94,0.523045682434154,2.2778978307032176,1.521684280891873e-8,1.2527354312458676e-7,6.742346507746122e-8,2268,"tags=44%, list=14%, signal=38%",TNFRSF1A/FAS/CASP8/GNA15/CCL2/TGFBR2/TLR2/SERPINE1/TGFB3/C3/IL10/NFKB1/CCL5/C1QA/PLCB2/CFLAR/NOS2/C1QC/BDKRB2/C1QB/TICAM1/NFKBIA/MAPK13/IL6/PIK3CD/IRAK1/IFNGR2/CD3E/CXCL8/IL1B/CD3G/TLR6/TGFB1/JUN/CD3D/MYD88/IKBKB/IRAK4/CALR/IFNGR1/GNAI2
